hash,original_size,final_size,caso,subcaso,caracteristica,oversize,tamano,tiempos,tiempo_total
lineal,7510,7510,ordered,step,quarter,1,15,"[3.0994415283203125e-06, 2.1457672119140625e-06, 1.9073486328125e-06, 1.9073486328125e-06, 2.1457672119140625e-06, 2.1457672119140625e-06, 1.9073486328125e-06, 1.9073486328125e-06, 2.1457672119140625e-06, 1.9073486328125e-06, 1.9073486328125e-06, 1.9073486328125e-06, 2.1457672119140625e-06, 9.5367431640625e-07, 9.5367431640625e-07]",[3.62396240234375e-05]
lineal,7510,7510,ordered,step,quarter,1,13,"[9.5367431640625e-07, 1.1920928955078125e-06, 7.152557373046875e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 9.5367431640625e-07, 2.1457672119140625e-06, 9.5367431640625e-07, 1.9073486328125e-06, 9.5367431640625e-07, 2.1457672119140625e-06, 9.5367431640625e-07, 2.1457672119140625e-06]",[2.2172927856445312e-05]
lineal,7510,7510,ordered,step,quarter,1,13,"[1.9073486328125e-06, 9.5367431640625e-07, 9.5367431640625e-07, 2.1457672119140625e-06, 9.5367431640625e-07, 9.5367431640625e-07, 1.9073486328125e-06, 9.5367431640625e-07, 2.1457672119140625e-06, 9.5367431640625e-07, 2.1457672119140625e-06, 9.5367431640625e-07, 2.1457672119140625e-06]",[2.1219253540039062e-05]
lineal,7510,7510,ordered,step,quarter,1,13,"[1.6689300537109375e-06, 2.1457672119140625e-06, 9.5367431640625e-07, 9.5367431640625e-07, 1.9073486328125e-06, 1.1920928955078125e-06, 1.6689300537109375e-06, 1.1920928955078125e-06, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06, 9.5367431640625e-07, 1.1920928955078125e-06]",[2.09808349609375e-05]
lineal,7510,7510,ordered,step,3,1,10,"[1.1920928955078125e-06, 1.6689300537109375e-06, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 9.5367431640625e-07, 1.1920928955078125e-06]",[1.6927719116210938e-05]
